"","ccode","year","ID","Nu_means","Nu_lower_80","Nu_upper_80","Nu_lower_95","Nu_upper_95","ura_i","metal_i","chemi_i","nitric_i","elect_i","nuke_i","explo_i","Non_HWR","HWR","test","reprocess","enrichment","submarines","explore","pursue","possession","Nu_infrastructure","Infrastructure_lower80","Infrastructure_upper80","Infrastructure_lower95","Infrastructure_upper95"
"6532",740,1972,7401972,1.23980568,0.951218764,1.517636228,0.78107523,1.636907844,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1.25514676265371,0.843494971850361,1.67759368609291,0.63357238150029,1.87066719240863
"6533",740,1973,7401973,1.078161765,0.770812474,1.376986857,0.603788379,1.521437645,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.25281698414013,0.831804774778723,1.67317893604858,0.627796532667063,1.88768865045579
"6534",740,1974,7401974,1.080748153,0.78028464,1.373490651,0.618480533,1.520574457,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.25262876107389,0.817609109299669,1.68054588591726,0.625402187603599,1.88108090702197
"6535",740,1975,7401975,1.312056164,1.04039964,1.565752822,0.884273518,1.665867301,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1.54562919942094,1.15013734100889,1.92697725286834,0.92703352756508,2.06992176753045
"6536",740,1976,7401976,1.309708366,1.038533444,1.568180057,0.864695964,1.672626384,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1.54603109373085,1.13910512091272,1.92652279300386,0.915760416722843,2.0757921221467
"6537",740,1977,7401977,1.308335145,1.049050803,1.560621926,0.893002889,1.665184484,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1.54352152765433,1.14576134693769,1.92726312357547,0.912263062811769,2.06983453396329
"6538",740,1978,7401978,1.308695021,1.033928855,1.567364002,0.86144014,1.665892146,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1.55020163894685,1.15082794104733,1.92551723574258,0.940262269090325,2.06675117868848
"6539",740,1979,7401979,1.540523365,1.342625475,1.723243573,1.214517268,1.790506314,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90778470708154,1.6092585194301,2.16845609882671,1.40630186328097,2.3148968979513
"6540",740,1980,7401980,1.536642955,1.332204248,1.718731497,1.211427303,1.78894405,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90427327714868,1.60282323353853,2.1694731617496,1.40061750120227,2.30552759457284
"6541",740,1981,7401981,1.538567115,1.336658598,1.722268187,1.200847596,1.789994198,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90555550514491,1.61120499516326,2.16640686018663,1.41668386629756,2.31364982436379
"6542",740,1982,7401982,1.537360972,1.329666148,1.723615251,1.195616145,1.795136168,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90510161595205,1.60833673835167,2.16376370725576,1.41137142023585,2.31447528714026
"6543",740,1983,7401983,1.536788863,1.333479865,1.719211171,1.185521475,1.789698874,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90303873815296,1.59826002085433,2.17334530704206,1.39663107655872,2.32381482950142
"6544",740,1984,7401984,1.537113943,1.329371592,1.723398281,1.191950957,1.790983167,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90407946532942,1.60799124796674,2.16304782018105,1.4068813168913,2.3197804608624
"6545",740,1985,7401985,1.539885472,1.338501341,1.717517077,1.19946641,1.790372601,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90704286777527,1.60893121036938,2.17401879114522,1.41669252360979,2.31878633545681
"6546",740,1986,7401986,1.538555586,1.33051584,1.720891737,1.210942388,1.787136929,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90433186461847,1.60814423473928,2.17132995283453,1.41702838642219,2.32820554238835
"6547",740,1987,7401987,1.536461127,1.330635746,1.718092694,1.181188477,1.790148463,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90480614051267,1.6180938996519,2.16255054098664,1.41811389288039,2.31003197634967
"6548",740,1988,7401988,1.537824168,1.33200159,1.718970981,1.214220252,1.793601193,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90281954298496,1.61181134983232,2.15801554710292,1.42747486494454,2.30229641264759
"6549",740,1989,7401989,1.537890006,1.329043894,1.723429574,1.191360014,1.794400535,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90439256307054,1.60372060016024,2.17193033914386,1.39955224552822,2.32515397537013
"6550",740,1990,7401990,1.537376268,1.331574971,1.722610013,1.198316827,1.795567539,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90480203243408,1.60680290792292,2.16335574155654,1.41467129604089,2.30469362732563
"6551",740,1991,7401991,1.535622914,1.32583161,1.722830908,1.185283565,1.796274806,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90206258167543,1.59907433467298,2.16722738457201,1.39386085752741,2.31615019669653
"6552",740,1992,7401992,1.53755636,1.334642503,1.722070734,1.206372235,1.794181843,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90208962380405,1.59204563592704,2.16888110085181,1.3941638247646,2.33905688713582
"6553",740,1993,7401993,1.53536927,1.325462527,1.720866456,1.18371225,1.794436266,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90621124218138,1.61301850753383,2.16772042350748,1.41280656283008,2.31696518907684
"6554",740,1994,7401994,1.538529161,1.333653487,1.723208199,1.211312688,1.797813184,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90508266075403,1.6113466630195,2.17382300567874,1.38858630717688,2.32066550977939
"6555",740,1995,7401995,1.539528483,1.33982954,1.718602387,1.202672157,1.788365952,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90410939851336,1.59901386530115,2.17096211085109,1.39459037406748,2.32308497759254
"6556",740,1996,7401996,1.53824278,1.332468888,1.722996899,1.199250517,1.794143263,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90306188758477,1.60385678737488,2.16843202512077,1.39748020938744,2.32250158089582
"6557",740,1997,7401997,1.53854671,1.332400724,1.724196695,1.207535038,1.790918565,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90592775944847,1.60452376379282,2.17568854460152,1.40404318281809,2.3131121996001
"6558",740,1998,7401998,1.536915126,1.333135734,1.719416643,1.201853277,1.787840035,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90517095776994,1.60547588721411,2.16744227232984,1.40293542115652,2.32562113131489
"6559",740,1999,7401999,1.537705917,1.334492511,1.720753589,1.201405951,1.790666829,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.89892452483497,1.58236027217886,2.1681169527604,1.38968278272468,2.30945405016606
"6560",740,2000,7402000,1.537020616,1.333352444,1.718887601,1.199268914,1.786787142,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90477631699233,1.60644486720987,2.16897433203157,1.41872290947818,2.31839991734039
"6561",740,2001,7402001,1.53554586,1.333974323,1.72178916,1.199934152,1.786766204,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1.90465593241146,1.60162038798699,2.17253049522443,1.40176997759539,2.32998892168163
"6562",750,1947,7501947,0.517586213,0.256342991,0.788193214,0.126276903,0.948169152,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.508389781584774,0.311646780966796,0.748175407026557,0.265930815752477,0.912953269739231
"6563",750,1948,7501948,0.652364371,0.38621241,0.930979592,0.251104029,1.113538317,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.50942657743041,0.315868252295477,0.753307673281896,0.26487678151884,0.928710624280229
"6564",750,1949,7501949,0.832323735,0.537445743,1.133626135,0.39936036,1.299951347,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.659217617717671,0.372429154324341,0.986405945739983,0.298012031926416,1.17182343795679
"6565",750,1950,7501950,0.829983001,0.532225126,1.136268109,0.387807478,1.308076607,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.65784829616374,0.378153025190949,0.968102200087105,0.304789499778611,1.19247785464357
"6566",750,1951,7501951,0.832316214,0.537911558,1.132266752,0.400040002,1.29100482,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.656538625688036,0.375628608878075,0.973859212352737,0.301796068997321,1.18641133302636
"6567",750,1952,7501952,0.830883523,0.540448559,1.136318493,0.406476059,1.283659709,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.65636422669998,0.376406777577236,0.977572078898193,0.3000170705919,1.17730218442241
"6568",750,1953,7501953,0.829115695,0.536655357,1.13140173,0.396564851,1.290367681,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.658584965903585,0.384342075016295,0.969311071748739,0.307879108790053,1.17222280912236
"6569",750,1954,7501954,0.828305336,0.534851127,1.132607647,0.393050751,1.294771371,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.658277900042213,0.377674477813338,0.976557769062501,0.30597594030876,1.18093299559876
"6570",750,1955,7501955,0.828855246,0.525767168,1.129628331,0.404067326,1.287618597,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.654528513831293,0.377910532275737,0.969763433969067,0.306472516739932,1.18431717635287
"6571",750,1956,7501956,0.831310312,0.538411049,1.132976288,0.394622254,1.289987643,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.658462875379162,0.374694267934497,0.981826642000689,0.300886110275117,1.17262488302844
"6572",750,1957,7501957,0.831429666,0.534240839,1.13898455,0.38605576,1.306025979,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.659104085488052,0.380041658240631,0.979410280534673,0.310095909222827,1.18949388896503
"6573",750,1958,7501958,1.09554249,0.798560728,1.387446243,0.642033847,1.528615337,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.97492769400171,0.581534103989199,1.3813878691585,0.423997780878272,1.6112778559241
"6574",750,1959,7501959,1.093956069,0.792351068,1.388045119,0.634885053,1.535970802,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.97838343506591,0.587967640943276,1.38676859163678,0.43192326118425,1.60956926714638
"6575",750,1960,7501960,1.097402084,0.794746217,1.393577316,0.63165637,1.524893243,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.973825503614199,0.591637168049458,1.37243237553854,0.433925373417631,1.60760206583267
"6576",750,1961,7501961,1.094540991,0.782554697,1.393557982,0.61485351,1.544954412,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.974501951108881,0.585301637984868,1.38718427156399,0.419281497052519,1.58474099048079
"6577",750,1962,7501962,1.093826257,0.790942653,1.39081552,0.621801227,1.528738527,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.976661682973039,0.595883029031317,1.37815393636829,0.440220828674176,1.61579620968134
"6578",750,1963,7501963,1.095551416,0.784141232,1.389623649,0.628901852,1.527649129,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.975674810094813,0.580651854049957,1.37831529282877,0.416658659681478,1.60855673634983
"6579",750,1964,7501964,1.474333069,1.245646028,1.681036925,1.105089569,1.762265237,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1.27237765828337,0.844569284553636,1.69285656020344,0.631896771233399,1.89620117220981
"6580",750,1965,7501965,1.471667461,1.245513176,1.677967373,1.111987438,1.755119778,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1.27261909229327,0.846249776874884,1.69249922904331,0.646788212006736,1.89019906001303
"6581",750,1966,7501966,1.47225441,1.239131845,1.683040118,1.090208804,1.766173858,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1.27884252960713,0.862562004587925,1.69203254696003,0.659665333678748,1.88333756862102
"6582",750,1967,7501967,1.318990753,1.035849387,1.581753653,0.86505435,1.689033169,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1.27395132497172,0.846801332133975,1.70117853806819,0.636279159440768,1.90680422101112
"6583",750,1968,7501968,1.323424299,1.05688592,1.572598388,0.898998145,1.673512369,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1.27661939037778,0.842763984870429,1.70987450609448,0.630720481952703,1.91660838876684
"6584",750,1969,7501969,1.427582513,1.193944099,1.649667103,1.038362136,1.731686417,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.54918208062179,1.1554171940585,1.92270522646429,0.938517174049135,2.07033416675755
"6585",750,1970,7501970,1.42465238,1.167128811,1.652702138,1.006410137,1.745686789,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.54570572441539,1.15503983972337,1.92007488238421,0.927322817906151,2.06286112925679
"6586",750,1971,7501971,1.425768904,1.182957241,1.655719187,1.030570912,1.732976898,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.54467961615232,1.14200221775898,1.93095684476987,0.914227623925338,2.06334473653273
"6587",750,1972,7501972,1.546083389,1.344456049,1.729424267,1.210356678,1.79831473,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1.5424344374928,1.12367647151042,1.93898643201235,0.889517986705513,2.08355506569613
"6588",750,1973,7501973,1.588467033,1.401228943,1.753614524,1.277875652,1.824071338,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1.72533192413044,1.35874226608034,2.04966911469394,1.12258118385392,2.19044832724845
"6589",750,1974,7501974,1.780657198,1.654843134,1.898366194,1.574598455,1.959797448,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1.48035711204834,1.06411807627121,1.87683090759172,0.848265454588405,2.02218765171048
"6590",750,1975,7501975,1.780719518,1.652614292,1.900986769,1.567590613,1.960032842,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1.47644950814144,1.06145409919204,1.86748619284492,0.848837793184585,2.04173832226774
"6591",750,1976,7501976,1.747484308,1.608769916,1.87136203,1.513655201,1.923819409,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1.48169241737847,1.06630567437438,1.88170555032023,0.834312154993332,2.03678367473183
"6592",750,1977,7501977,1.783939608,1.6608979,1.89927716,1.580009795,1.960887693,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1.7256883016094,1.35984991216025,2.04986744226668,1.13053699542139,2.18368008207341
"6593",750,1978,7501978,1.784327008,1.662110935,1.90209666,1.580724744,1.963875931,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1.73227612542123,1.38579936978515,2.04073939930864,1.17171471488944,2.16460010842663
"6594",750,1979,7501979,1.78298675,1.661265945,1.898213139,1.580266286,1.962716509,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1.72759451544054,1.35645624138813,2.06064472154368,1.14043222399396,2.19831843565727
"6595",750,1980,7501980,1.815323484,1.696635138,1.930989283,1.626018193,1.991295545,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1.73028167838122,1.38383581687075,2.04217446137823,1.15992202450574,2.16403546431088
"6596",750,1981,7501981,1.814241961,1.696606455,1.930173944,1.627478807,1.99203134,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1.72557493325845,1.35526549084978,2.0521020801258,1.13947027757989,2.17769555334501
"6597",750,1982,7501982,1.814808005,1.699673766,1.928890068,1.624943802,1.99012177,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1.72958080789916,1.37991044246274,2.04761677483197,1.17733118119963,2.17942404157094
"6598",750,1983,7501983,1.815245006,1.699373409,1.932550091,1.629281858,1.989652982,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1.72678297152246,1.37136458530371,2.05026086795524,1.13999590583092,2.18873773084162
"6599",750,1984,7501984,1.814671766,1.699129949,1.929875276,1.63048973,1.991665843,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1.72792988360466,1.37335947117772,2.04444184443943,1.15506188182402,2.17419273496067
"6600",750,1985,7501985,1.84850796,1.736610879,1.960859524,1.673795613,2.020606034,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1.90674024772651,1.61315411917109,2.17263763956844,1.40715374741686,2.31412382198286
"6601",750,1986,7501986,1.848500483,1.735249444,1.965135914,1.668663349,2.021259241,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1.90492169089748,1.61265150903395,2.1713875867309,1.41008849554063,2.32307423081981
"6602",750,1987,7501987,1.947677732,1.838152841,2.057561781,1.781317593,2.129118887,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90575504236649,1.60923496738421,2.16674402687108,1.41714590489898,2.30466040838719
"6603",750,1988,7501988,1.946526075,1.834685402,2.059301711,1.776243885,2.129452506,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90428303096964,1.60815270607684,2.1647229309089,1.39877783639752,2.32173324431036
"6604",750,1989,7501989,1.947043238,1.838222029,2.055759999,1.781979841,2.126227425,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90118563029229,1.59667746971035,2.17208241015223,1.40111159980778,2.32554157861832
"6605",750,1990,7501990,1.947569331,1.837693284,2.06038707,1.779188609,2.133977222,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90330739977682,1.60376129589864,2.17049466488313,1.40342531997625,2.31737309175283
"6606",750,1991,7501991,1.948006212,1.835295106,2.058253167,1.782721157,2.127918116,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90443063144384,1.59675667350187,2.17161134318365,1.38859195382886,2.33587306609876
"6607",750,1992,7501992,1.94684298,1.835205069,2.058377138,1.779658559,2.134775646,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90535013085842,1.60324629641588,2.17033660054843,1.42067287846484,2.31240210370205
"6608",750,1993,7501993,1.947173873,1.833814349,2.060827128,1.777081688,2.133046235,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90694778690214,1.60959819011219,2.17289238292587,1.40982148865616,2.32993346215394
"6609",750,1994,7501994,1.94831922,1.835950131,2.059336534,1.779129163,2.132765714,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90757710650837,1.61360779229097,2.16698417046685,1.41039096137054,2.32483776631583
"6610",750,1995,7501995,1.947143522,1.835350746,2.056178718,1.777084741,2.126189371,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90173979514265,1.59459162835202,2.17241447512419,1.38808383728073,2.32173487446671
"6611",750,1996,7501996,1.947206481,1.837801074,2.057362347,1.781795517,2.130417748,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90814884800887,1.60383628075338,2.17933014866148,1.39781617713177,2.33535400278921
"6612",750,1997,7501997,1.947517257,1.839761174,2.055451112,1.785057102,2.124735946,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90613263918282,1.61129685543433,2.16492082383161,1.42310622525501,2.32562810349638
"6613",750,1998,7501998,1.94568644,1.835510715,2.055648245,1.779033709,2.122567853,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90124952690518,1.59546483278025,2.16460997609012,1.41586144508733,2.30017947611738
"6614",750,1999,7501999,1.94822702,1.834571224,2.061123371,1.779471145,2.135345166,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90425532548897,1.60757834288981,2.16037022594464,1.42104266732707,2.30584940298466
"6615",750,2000,7502000,1.946193929,1.834325697,2.058549095,1.775338626,2.127739466,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90446075366945,1.6063699462048,2.16842256777653,1.40553538125564,2.33026765666012
"6616",750,2001,7502001,1.947143497,1.836740875,2.056651335,1.78079436,2.127946048,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.90158497283667,1.59367899143655,2.1644916641654,1.40570699334635,2.30206194777552
"6617",760,1971,7601971,-1.100342733,-1.895705463,-0.422886295,-2.463019017,-0.186712044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09873478007062,-1.91864700605474,-0.408735415733364,-2.49064937629255,-0.168888562461567
"6618",760,1972,7601972,-1.094839094,-1.8815014,-0.432495758,-2.420567563,-0.210289896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08624457322932,-1.88730202999519,-0.418053129775799,-2.44550499405378,-0.183061046601537
"6619",760,1973,7601973,-1.084344409,-1.851679647,-0.437941548,-2.395701238,-0.211283825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08886142584915,-1.88678901965354,-0.399852848650585,-2.40509865506815,-0.167183457636494
"6620",760,1974,7601974,-1.088499826,-1.84603639,-0.449698258,-2.422420881,-0.21717791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07820416660218,-1.86055880699123,-0.397514194638927,-2.42612467461797,-0.171467793266982
"6621",760,1975,7601975,-1.101931977,-1.879339338,-0.436959616,-2.423116208,-0.210744787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08072912370929,-1.86832730141476,-0.419411940996963,-2.44269851673712,-0.182067443910828
"6622",760,1976,7601976,-1.092021094,-1.863301225,-0.436681539,-2.386515916,-0.219314385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07788480555282,-1.85674198403617,-0.401040038970344,-2.41437689893998,-0.174146375883099
"6623",760,1977,7601977,-1.094691192,-1.859525273,-0.446358794,-2.424143859,-0.218646649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08526065409534,-1.88294380443885,-0.403656067228127,-2.39159439896749,-0.165599600611282
"6624",760,1978,7601978,-1.1050443,-1.876731584,-0.452750881,-2.432734051,-0.222818647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07707440012198,-1.84954470664215,-0.41699403055014,-2.35939402424572,-0.189378644105602
"6625",760,1979,7601979,-1.096828823,-1.849594904,-0.443959727,-2.3756528,-0.214880493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08377583039033,-1.88651826092072,-0.409527905069837,-2.46369718119628,-0.161503797220089
"6626",760,1980,7601980,-1.103019548,-1.875344729,-0.433196425,-2.464552638,-0.211480839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08525833922717,-1.86059776543552,-0.4133452254001,-2.41588513916217,-0.181426964649084
"6627",760,1981,7601981,-1.087631983,-1.854022694,-0.452641369,-2.401934121,-0.226911387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07833026770836,-1.86481924444815,-0.423057211543859,-2.36910977833654,-0.182931608326136
"6628",760,1982,7601982,-1.098099659,-1.858187165,-0.444521694,-2.395033829,-0.228609261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07602310833542,-1.86137947033644,-0.413113303943402,-2.41132455843957,-0.173705053882528
"6629",760,1983,7601983,-1.08926948,-1.861374142,-0.461198744,-2.387374487,-0.226629767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0686561056039,-1.84054116816413,-0.419470642145739,-2.40477389488633,-0.176008303218818
"6630",760,1984,7601984,-1.095065839,-1.879939877,-0.430889843,-2.403417159,-0.211141381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08562524729583,-1.87954406003689,-0.407134454581951,-2.41428429435014,-0.177910326631331
"6631",760,1985,7601985,-1.10619506,-1.892352044,-0.426332752,-2.463859049,-0.2062333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08686918825237,-1.87466098197959,-0.42907860144288,-2.44830063920045,-0.168948301717647
"6632",760,1986,7601986,-1.101587987,-1.876037466,-0.432991867,-2.443887364,-0.205473103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07207881451033,-1.84527252800379,-0.397798598390643,-2.40342648858699,-0.164830319124211
"6633",760,1987,7601987,-0.319753507,-0.689516244,0.025652426,-0.965585266,0.182499112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.299570650096159,-0.674357898020191,0.0292350511423864,-0.931703725367943,0.133758876539885
"6634",760,1988,7601988,-0.328737154,-0.717102621,0.030628375,-0.986940572,0.184059294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.302401624889636,-0.667946431203633,0.0389549577379442,-0.933353006928541,0.138652241539428
"6635",760,1989,7601989,-0.319901975,-0.693359139,0.035084038,-0.963932442,0.181072329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.311984076656335,-0.698581325414008,0.0392347707912629,-0.940185684384002,0.140279422779322
"6636",760,1990,7601990,-0.322087992,-0.698775109,0.029004947,-0.951876148,0.175558271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301652887952891,-0.668932804598705,0.029562093018986,-0.934543866106412,0.135224324520924
"6637",760,1991,7601991,-0.321655906,-0.695409551,0.029529696,-0.949687133,0.169556279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.311331121117733,-0.701579601237087,0.0377761789128145,-0.963226419117948,0.146940502061657
"6638",760,1992,7601992,-0.320475484,-0.700102468,0.040828357,-0.959112661,0.178760631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306218793256457,-0.68318352813907,0.0420124652569254,-0.932335506893953,0.14085842439257
"6639",760,1993,7601993,-0.321792593,-0.697177135,0.025496213,-0.947406778,0.178356807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.30958715966801,-0.679900336659869,0.0356578250330968,-0.926276179991341,0.141675684307463
"6640",760,1994,7601994,-0.317277388,-0.688639978,0.024030597,-0.92215625,0.176893475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.305329975363451,-0.676805414319877,0.038487489259637,-0.970804771549212,0.137693955251345
"6641",760,1995,7601995,-0.319638928,-0.692669147,0.031509875,-0.955380441,0.179614593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.310389425201575,-0.700259093936825,0.0396308352055332,-0.961920729554152,0.143569932016926
"6642",760,1996,7601996,-0.315069618,-0.690428447,0.029828385,-0.913467205,0.173307469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.30417380525769,-0.681124035471445,0.041010581462912,-0.930972523688785,0.144627872220114
"6643",760,1997,7601997,-0.318813821,-0.685051785,0.019569253,-0.946287539,0.164218206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.307300888603769,-0.690268540616154,0.0394948795541305,-0.983673037099681,0.142677656187365
"6644",760,1998,7601998,-0.31604768,-0.689423389,0.035770112,-0.919785938,0.181478002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.307380318251103,-0.687126035665533,0.0417830239867716,-0.959447355245395,0.143566385015698
"6645",760,1999,7601999,-0.315759149,-0.680093778,0.017675339,-0.929370733,0.172324573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.307006061827717,-0.670118013915803,0.0295537208481819,-0.942254799528127,0.133739754743488
"6646",760,2000,7602000,-0.321734876,-0.700540451,0.028434447,-0.96740047,0.185539154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.301861774766288,-0.666122184847659,0.0346239237121677,-0.911612867585703,0.136060478279736
"6647",760,2001,7602001,-0.328404436,-0.715711046,0.029254672,-0.977855893,0.184925004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.308736309686913,-0.698271703387596,0.0394356501141844,-0.955413201249398,0.143173346458826
"6648",770,1947,7701947,-1.092158507,-1.881156269,-0.434589225,-2.425562233,-0.200838787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08811849535412,-1.88837449427029,-0.405676830854919,-2.42540224616406,-0.171200590145849
